student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
174568,27,Other,Arts,4.4,2.8,2.6,No,82.5,6.3,Fair,6,Some College,Medium,6.3,Yes,4.0,5,5.1,No,3,10.0,Library,Yes,High,7,10,5,Kinesthetic,5.1,100
134922,20,Female,Business,1.6,1.3,3.0,Yes,76.0,7.9,Fair,1,Master,Medium,8.0,No,2.81,2,5.1,No,3,6.7,Cafe,Yes,Low,5,1,10,Auditory,4.5,76
131024,20,Male,Computer Science,8.889769924698815,2.1,0.7,Yes,80.0,8.0,Good,6,Master,Low,7.7,Yes,4.0,7,4.7,No,1,12.5,Cafe,No,High,10,4,10,Reading,7.1,100
143001,26,Male,Biology,3.2,1.6,2.8,Yes,48.0,9.2,Good,6,Bachelor,Medium,7.2,No,3.83,2,6.7,No,1,9.4,Dorm,Yes,Low,2,6,9,Auditory,1.7,95
119782,22,Female,Arts,2.8,2.9,1.4,Yes,95.2,4.0,Good,4,Bachelor,Low,2.6,Yes,3.6,2,1.0,No,0,8.8,Dorm,No,High,4,3,10,Visual,5.3,94
147616,16,Female,Biology,5.1,2.4,4.0,No,60.6,9.9,Fair,2,PhD,Medium,7.8,No,3.15,8,5.7,No,1,12.9,Quiet Room,No,High,9,7,8,Visual,1.2,75
137670,16,Male,Biology,6.2,2.4,1.9,No,52.6,5.3,Fair,7,Master,Medium,9.5,Yes,4.0,5,6.0,No,5,10.6,Library,No,Low,5,6,9,Kinesthetic,9.3,100
172852,20,Other,Computer Science,8.315259132641025,3.4,1.9,No,53.3,7.6,Fair,0,Some College,Medium,4.8,No,4.0,5,5.3,No,0,13.8,Library,Yes,High,8,5,10,Kinesthetic,1.5,95
124166,25,Male,Computer Science,7.557677762133537,2.0,2.1,No,51.4,7.2,Fair,0,Master,Medium,6.9,Yes,4.0,5,5.3,No,4,13.4,Dorm,Yes,Low,4,9,6,Auditory,4.4,100
112675,17,Other,Arts,3.5,4.6,3.6,Yes,69.7,5.9,Good,4,Bachelor,Medium,3.7,Yes,3.89,7,5.3,No,4,13.6,Co-Learning Group,Yes,High,2,10,5,Auditory,2.8,96
133912,16,Female,Engineering,4.6,1.2,2.0,No,52.1,4.9,Good,6,Bachelor,High,9.0,No,3.42,1,5.1,No,0,8.5,Co-Learning Group,No,Medium,1,5,10,Auditory,9.4,86
125518,28,Female,Psychology,4.7,1.1,0.9,Yes,53.7,5.1,Good,6,High School,High,8.2,Yes,4.0,2,1.9,No,1,7.4,Quiet Room,Yes,Low,2,4,10,Kinesthetic,2.7,100
176708,21,Male,Biology,3.6,3.5,1.9,Yes,98.3,4.8,Good,5,Bachelor,Low,8.8,No,3.78,8,1.0,No,0,10.6,Co-Learning Group,Yes,High,8,2,10,Reading,2.4,95
114060,24,Other,Business,6.4,4.2,1.6,No,84.2,6.7,Good,5,High School,High,8.3,Yes,2.92,1,5.1,No,0,13.6,Dorm,Yes,Medium,7,5,10,Auditory,3.3,81
141525,19,Other,Psychology,4.6,4.3,2.3,Yes,96.9,6.5,Good,5,Some College,Low,4.3,No,3.86,3,7.0,No,3,11.9,Dorm,Yes,Low,5,10,5,Auditory,1.1,94
108126,22,Other,Psychology,5.7,5.0,3.5,Yes,63.3,4.7,Good,4,Some College,Low,2.0,No,3.56,4,7.1,No,4,15.3,Co-Learning Group,Yes,Low,1,7,8,Visual,7.0,96
157303,20,Female,Psychology,2.8,0.5,3.7,Yes,54.8,6.3,Good,1,High School,Medium,7.2,Yes,3.56,6,3.0,No,1,8.8,Quiet Room,No,Low,6,10,5,Visual,9.7,97
167192,21,Other,Biology,5.1,1.1,0.4,No,76.7,8.5,Good,7,High School,Medium,6.4,Yes,4.0,8,2.6,No,1,6.7,Dorm,Yes,Low,6,4,10,Visual,7.5,99
173999,27,Male,Psychology,3.0,0.6,2.9,No,57.7,6.1,Good,6,Master,Low,5.2,No,4.0,8,4.9,No,2,6.5,Library,No,Low,10,1,10,Auditory,2.7,94
159211,24,Other,Computer Science,6.207435617759715,2.2,2.3,No,45.5,6.7,Fair,4,Master,Low,5.7,Yes,4.0,2,6.6,No,2,12.4,Library,No,Medium,10,10,5,Auditory,3.4,88
137932,19,Other,Engineering,2.8,1.2,0.3,No,44.9,4.0,Fair,0,Some College,Low,9.3,No,3.78,4,3.1,No,1,6.1,Co-Learning Group,No,Medium,5,6,9,Kinesthetic,9.8,95
168829,22,Other,Business,8.0,1.8,3.6,No,55.3,7.3,Fair,7,High School,Low,5.8,No,3.36,8,7.0,No,2,14.4,Dorm,No,Low,7,6,9,Reading,8.2,88
138293,20,Other,Arts,5.3,3.2,0.4,Yes,42.1,4.2,Good,7,Master,Medium,5.4,Yes,3.72,1,3.8,No,2,9.0,Library,No,High,5,6,9,Reading,6.4,100
153500,27,Female,Engineering,4.1,4.9,2.5,Yes,68.0,6.4,Fair,0,Master,High,6.4,No,4.0,2,4.9,No,3,13.1,Library,No,High,5,10,5,Reading,8.7,97
103952,19,Male,Biology,5.0,4.7,3.2,No,73.9,9.5,Poor,6,Master,High,7.6,No,3.79,6,8.5,No,3,14.7,Library,No,Low,6,10,5,Visual,7.0,97
102125,28,Female,Biology,5.2,2.1,1.1,No,91.3,5.5,Fair,3,Some College,High,10.0,No,4.0,3,5.3,No,5,9.7,Co-Learning Group,Yes,Low,10,10,5,Kinesthetic,2.3,98
117938,27,Female,Computer Science,5.964161105669881,0.8,2.7,No,51.4,5.7,Good,7,Some College,Medium,6.2,No,3.0,5,8.2,No,1,10.4,Dorm,Yes,High,9,5,10,Visual,2.4,77
128726,17,Other,Arts,5.7,3.5,3.3,No,68.7,6.2,Fair,5,Master,Medium,6.6,Yes,4.0,1,1.9,No,2,13.7,Dorm,No,High,5,10,5,Reading,6.0,100
128243,23,Male,Engineering,2.9,1.1,3.8,Yes,67.7,6.9,Poor,0,Bachelor,High,7.3,No,2.91,4,4.7,No,0,8.8,Co-Learning Group,No,Low,7,5,10,Auditory,5.7,66
118972,25,Male,Computer Science,2.530303622833224,4.2,3.9,No,60.1,6.6,Good,1,High School,High,6.4,No,4.0,7,6.2,No,3,10.8,Co-Learning Group,Yes,High,4,2,10,Visual,8.4,100
136517,25,Other,Biology,1.5,1.3,0.6,Yes,83.3,6.8,Fair,7,Some College,Low,6.4,Yes,4.0,7,4.8,No,2,4.2,Quiet Room,No,High,9,8,7,Auditory,9.2,91
151000,20,Female,Arts,6.9,4.5,0.3,No,55.0,8.8,Fair,4,Bachelor,Medium,5.8,No,4.0,3,3.4,No,4,13.4,Library,No,High,1,9,6,Reading,5.2,94
106476,25,Female,Engineering,3.4,4.8,1.4,Yes,42.3,8.5,Good,1,Bachelor,Medium,6.9,Yes,3.69,5,2.7,No,4,9.7,Quiet Room,Yes,High,4,10,5,Reading,6.9,96
163240,19,Female,Arts,3.7,0.7,3.4,Yes,88.5,6.2,Good,5,Master,High,8.2,Yes,4.0,5,6.3,No,0,9.4,Co-Learning Group,No,Medium,4,9,6,Visual,4.3,97
176472,19,Male,Computer Science,5.436882154327472,1.7,1.1,No,45.7,7.7,Fair,4,PhD,Low,3.0,No,3.21,8,6.1,No,0,10.1,Library,No,Medium,2,4,10,Visual,9.5,82
169537,26,Female,Computer Science,6.861365872776366,1.5,0.5,No,52.1,4.7,Fair,5,High School,Low,6.8,Yes,3.36,6,6.1,No,4,10.5,Co-Learning Group,No,Low,1,7,8,Kinesthetic,8.4,74
155523,25,Male,Computer Science,4.712358799960096,0.2,0.0,No,42.1,6.2,Good,2,Some College,Low,3.3,Yes,3.83,1,3.6,No,4,6.8,Co-Learning Group,Yes,Medium,5,6,9,Kinesthetic,3.2,93
125098,20,Male,Arts,3.9,4.4,0.7,Yes,70.6,4.0,Good,4,Some College,High,7.3,Yes,4.0,5,5.1,No,2,9.3,Cafe,Yes,Medium,6,4,10,Kinesthetic,8.6,99
148870,27,Male,Computer Science,5.34435296421071,1.2,0.4,No,48.2,7.8,Good,5,Some College,High,4.4,No,3.73,4,2.0,No,1,8.5,Cafe,Yes,Medium,1,4,10,Auditory,7.6,85
128623,22,Female,Computer Science,8.002500076772034,3.5,3.8,Yes,89.7,8.1,Fair,5,Bachelor,High,9.4,No,3.44,4,6.7,No,0,16.0,Library,Yes,Medium,9,3,10,Auditory,9.4,90
100328,16,Other,Arts,2.7,4.3,1.3,No,56.4,6.8,Good,6,Master,High,9.3,Yes,3.64,5,2.4,No,3,10.0,Library,No,Medium,6,9,6,Visual,7.8,84
130949,16,Other,Computer Science,6.840968857690051,2.0,2.3,No,88.8,5.8,Fair,2,PhD,Low,6.0,Yes,3.65,7,6.6,No,0,12.4,Quiet Room,Yes,Low,2,5,10,Reading,8.2,94
169347,26,Other,Business,6.2,1.2,3.1,Yes,73.6,6.6,Good,2,Some College,High,6.2,No,4.0,2,2.6,No,3,11.5,Dorm,No,High,2,4,10,Reading,7.9,95
148339,28,Other,Psychology,2.6,1.7,2.2,Yes,66.2,7.0,Fair,2,Master,Medium,7.6,No,3.34,6,1.0,No,3,7.6,Cafe,Yes,High,8,2,10,Visual,2.4,78
144364,18,Male,Biology,5.0,3.1,0.7,Yes,75.4,6.4,Good,0,Master,Medium,10.0,No,3.3,1,5.1,No,0,10.4,Cafe,No,High,9,5,10,Reading,9.4,90
122840,28,Female,Psychology,4.8,0.5,0.0,No,65.5,8.5,Fair,3,Bachelor,Low,8.7,Yes,3.19,3,5.7,No,3,6.0,Co-Learning Group,No,Low,7,3,10,Reading,7.3,77
155294,16,Other,Business,5.4,3.8,3.2,Yes,96.1,9.5,Good,4,Master,Low,4.5,Yes,4.0,6,2.4,No,5,13.1,Dorm,No,Low,1,7,8,Reading,7.4,92
153563,16,Male,Computer Science,2.399418785831408,2.4,2.8,No,41.8,6.1,Poor,0,Bachelor,Medium,6.7,No,4.0,7,5.5,No,0,8.4,Cafe,No,Medium,1,7,8,Visual,3.6,100
116343,20,Female,Engineering,4.5,3.9,3.2,No,55.0,5.7,Poor,4,PhD,Low,6.6,Yes,2.39,5,3.4,No,4,11.8,Dorm,No,High,1,4,10,Kinesthetic,2.9,66
134734,24,Other,Biology,8.5,0.3,0.7,No,63.6,8.1,Good,5,Master,Medium,9.3,No,3.79,8,4.7,No,3,10.6,Co-Learning Group,No,Low,8,4,10,Auditory,5.7,96
166511,18,Male,Psychology,3.8,3.3,2.1,No,93.8,7.2,Poor,3,PhD,Medium,1.8,Yes,3.05,3,2.3,No,0,11.0,Co-Learning Group,No,Medium,7,3,10,Auditory,4.5,80
137765,24,Other,Engineering,2.4,1.9,0.0,No,98.6,9.0,Fair,4,PhD,Low,6.6,No,3.82,8,5.3,No,0,6.0,Cafe,Yes,Medium,4,6,9,Auditory,8.3,89
124233,19,Other,Computer Science,4.011021017760896,2.9,3.2,Yes,46.2,7.2,Good,6,PhD,High,7.0,Yes,4.0,2,7.7,No,1,11.8,Cafe,No,Low,7,9,6,Kinesthetic,6.4,100
111468,16,Male,Arts,4.2,0.9,1.9,Yes,62.1,7.6,Poor,5,PhD,High,7.2,No,3.5,3,6.7,No,0,8.9,Cafe,Yes,High,4,5,10,Kinesthetic,1.4,94
140436,26,Other,Engineering,5.9,2.1,0.4,No,73.1,8.0,Good,0,PhD,Medium,4.6,Yes,4.0,5,1.8,No,5,9.0,Library,Yes,High,8,4,10,Kinesthetic,6.4,100
112015,24,Female,Engineering,3.7,0.8,1.6,No,78.4,7.4,Fair,4,High School,High,4.3,No,3.49,7,4.9,No,0,8.1,Library,No,Medium,2,10,5,Visual,7.7,85
178392,17,Male,Engineering,8.5,3.9,1.2,Yes,74.2,6.6,Good,6,PhD,Medium,7.7,Yes,3.08,5,4.0,No,0,14.8,Dorm,Yes,High,5,2,10,Visual,7.6,77
162367,21,Male,Psychology,3.7,3.4,0.8,Yes,69.1,8.4,Good,7,Master,Medium,7.4,No,3.44,3,4.5,No,3,9.7,Library,Yes,Medium,6,5,10,Kinesthetic,5.4,89
162607,26,Other,Psychology,2.6,0.6,3.8,No,44.7,5.0,Poor,1,Some College,High,10.0,No,4.0,5,2.9,No,5,8.8,Co-Learning Group,Yes,Medium,9,9,6,Visual,9.2,100
144325,24,Female,Psychology,4.0,2.1,1.7,No,70.1,7.9,Good,4,High School,Medium,10.0,Yes,4.0,4,2.8,No,1,9.5,Library,No,Medium,8,10,5,Reading,4.0,100
132624,27,Male,Arts,1.5,4.8,3.1,Yes,74.0,5.3,Good,1,PhD,High,6.1,No,2.92,5,2.8,No,5,10.2,Cafe,No,High,6,6,9,Kinesthetic,6.9,74
172592,21,Other,Engineering,2.6,1.7,2.8,No,40.3,10.2,Good,7,Bachelor,Medium,3.5,Yes,4.0,4,5.8,No,5,7.6,Cafe,Yes,Medium,1,6,9,Kinesthetic,9.7,100
122918,22,Female,Engineering,4.6,2.4,3.0,Yes,56.1,9.3,Good,1,Bachelor,Medium,4.3,No,3.41,8,6.6,No,1,11.5,Co-Learning Group,No,Medium,4,5,10,Kinesthetic,8.2,86
142887,19,Male,Psychology,4.0,0.2,0.6,Yes,78.5,5.6,Poor,5,PhD,Low,7.7,No,4.0,4,5.1,No,0,5.2,Co-Learning Group,Yes,High,5,9,6,Reading,1.8,93
109029,24,Female,Arts,5.2,0.3,3.8,No,58.6,5.6,Fair,0,Master,High,10.0,Yes,3.19,6,3.1,No,1,10.1,Quiet Room,No,Medium,3,7,8,Kinesthetic,3.7,80
114428,27,Male,Business,1.6,1.2,0.5,No,63.2,8.1,Good,6,Some College,Medium,7.6,No,3.26,5,4.9,No,5,4.5,Cafe,No,Medium,5,1,10,Kinesthetic,3.6,86
177084,19,Female,Computer Science,2.440380148142109,3.4,2.1,Yes,89.4,7.7,Fair,6,Some College,Low,10.0,No,3.89,5,6.7,No,0,8.4,Quiet Room,Yes,High,4,8,7,Auditory,8.6,99
123631,21,Other,Computer Science,5.1176857340698,3.7,1.0,Yes,78.6,6.3,Good,2,Bachelor,Low,6.7,No,3.71,3,6.4,No,1,9.9,Cafe,No,High,10,1,10,Visual,5.5,96
121110,22,Other,Business,1.2,1.4,1.6,Yes,59.8,4.0,Fair,4,PhD,High,4.3,Yes,4.0,5,4.8,No,4,6.1,Quiet Room,No,High,1,8,7,Kinesthetic,5.4,98
179962,27,Male,Computer Science,10.19710325353286,2.6,2.6,Yes,71.6,6.8,Good,4,Some College,High,8.8,Yes,4.0,8,6.5,No,5,16.4,Dorm,Yes,Low,7,10,5,Auditory,7.4,99
159675,23,Male,Business,3.1,4.9,3.4,No,68.1,10.2,Good,4,Some College,Medium,4.5,No,3.66,5,4.9,No,2,12.4,Dorm,No,High,8,5,10,Auditory,4.5,88
177142,20,Other,Computer Science,1.7504080417465842,3.4,2.8,No,67.5,9.9,Good,5,Bachelor,Low,8.2,No,4.0,4,6.3,No,5,8.6,Library,Yes,Low,6,10,5,Kinesthetic,1.2,99
100918,19,Female,Psychology,5.4,4.3,2.7,No,87.2,7.1,Poor,3,PhD,Medium,5.7,No,4.0,4,7.5,No,5,12.8,Dorm,Yes,Medium,5,2,10,Auditory,9.7,93
133338,23,Female,Business,1.3,0.2,0.5,No,62.7,7.5,Good,4,PhD,High,8.6,No,4.0,5,4.9,No,3,2.9,Library,Yes,Medium,3,7,8,Visual,9.5,100
126473,18,Other,Biology,6.9,1.6,0.2,Yes,93.9,5.4,Fair,3,Master,Low,8.8,No,4.0,4,6.4,No,3,9.6,Dorm,Yes,High,3,4,10,Visual,5.0,93
139178,23,Female,Business,0.0,1.4,1.4,No,76.6,10.5,Fair,3,Bachelor,Medium,7.5,Yes,4.0,3,4.8,No,3,4.0,Co-Learning Group,Yes,Low,6,1,10,Kinesthetic,3.8,98
103678,23,Male,Biology,2.4,4.4,3.5,No,61.9,8.6,Good,1,Some College,High,8.7,Yes,3.71,6,6.9,No,5,11.5,Cafe,No,Low,1,2,10,Auditory,1.3,93
105762,25,Female,Engineering,1.5,3.1,2.3,No,81.1,8.0,Fair,7,PhD,Medium,4.8,Yes,3.32,8,3.8,No,4,7.6,Quiet Room,No,Low,6,7,8,Auditory,1.5,86
171097,22,Male,Engineering,2.6,4.6,2.5,No,43.2,7.7,Good,5,Master,Low,6.7,Yes,4.0,4,5.2,No,3,11.0,Co-Learning Group,Yes,Medium,7,8,7,Auditory,2.9,98
118454,19,Female,Arts,0.2,1.2,3.0,Yes,83.3,6.4,Poor,1,Bachelor,Medium,8.6,Yes,3.67,4,3.7,No,4,5.9,Library,Yes,Low,2,3,10,Kinesthetic,4.2,86
141505,16,Other,Psychology,2.4,4.5,3.2,No,96.6,4.7,Fair,5,Master,High,9.3,Yes,2.66,2,3.9,No,4,11.8,Dorm,Yes,Medium,7,2,10,Visual,3.1,70
122995,26,Other,Biology,7.9,1.7,2.8,No,79.7,7.7,Poor,4,High School,High,3.2,Yes,4.0,6,7.6,No,5,12.6,Co-Learning Group,No,High,5,6,9,Auditory,7.3,98
166001,20,Female,Computer Science,3.899636509060936,0.4,3.4,No,40.5,6.3,Fair,4,Some College,High,7.3,Yes,2.64,1,2.0,No,0,8.9,Dorm,No,Low,9,1,10,Kinesthetic,7.6,63
161175,26,Other,Psychology,1.8,4.2,3.1,Yes,73.9,8.2,Good,5,High School,High,4.9,Yes,4.0,4,1.0,No,5,10.7,Cafe,No,Medium,8,1,10,Reading,3.9,100
159162,26,Other,Biology,1.9,4.6,3.9,No,65.3,6.2,Good,1,Bachelor,Medium,2.7,Yes,3.38,3,2.3,No,0,10.7,Co-Learning Group,Yes,High,1,10,5,Auditory,5.2,86
161363,26,Male,Computer Science,6.7250211237630335,3.5,3.0,Yes,82.1,7.9,Good,4,Bachelor,High,2.8,Yes,4.0,3,8.2,No,1,15.0,Co-Learning Group,Yes,Low,4,9,6,Auditory,8.2,93
173621,26,Other,Psychology,6.3,1.8,3.4,No,69.8,5.3,Good,7,Master,Low,4.7,Yes,3.84,7,3.1,No,4,12.3,Co-Learning Group,Yes,Medium,6,5,10,Visual,8.7,87
116160,17,Male,Business,4.8,0.6,1.8,No,53.5,6.1,Fair,4,Master,High,6.2,Yes,4.0,4,6.9,No,5,8.3,Co-Learning Group,No,Medium,4,9,6,Reading,7.0,91
160241,23,Male,Engineering,2.9,2.6,2.5,No,82.6,7.5,Poor,4,High School,Medium,6.9,Yes,4.0,4,1.0,No,3,8.1,Library,No,Medium,1,3,10,Kinesthetic,3.1,97
103694,24,Male,Arts,5.7,2.8,1.8,No,70.2,7.5,Good,1,High School,Low,6.0,No,2.95,4,9.9,Yes,1,11.5,Cafe,No,High,7,1,10,Reading,5.6,62
140126,22,Other,Computer Science,3.889328585662902,3.9,0.9,No,60.8,7.5,Good,6,High School,Medium,5.1,No,4.0,8,3.9,No,0,9.9,Co-Learning Group,Yes,Low,9,10,5,Reading,3.9,92
154156,22,Other,Engineering,1.2,0.6,0.3,No,67.0,8.7,Fair,7,PhD,Low,7.2,No,4.0,7,3.9,No,5,2.9,Dorm,No,Medium,7,10,5,Reading,7.5,94
101168,21,Male,Engineering,6.3,0.2,2.2,No,73.7,8.9,Good,6,High School,Low,6.4,Yes,4.0,7,6.8,No,2,10.4,Library,No,High,7,10,5,Auditory,3.0,98
140854,22,Other,Biology,3.1,4.9,0.4,No,50.2,5.7,Fair,0,Some College,High,6.1,Yes,2.58,1,4.5,No,4,8.8,Cafe,No,High,3,1,10,Auditory,9.9,58
166461,21,Other,Engineering,2.9,0.9,0.5,Yes,56.6,4.0,Good,2,Bachelor,Low,7.5,Yes,3.94,2,2.1,No,3,5.1,Quiet Room,No,High,8,2,10,Kinesthetic,6.2,100
130680,23,Other,Computer Science,1.4490556570733122,2.3,3.0,Yes,79.3,5.3,Fair,3,Bachelor,Low,10.0,Yes,2.76,5,6.1,No,2,8.3,Cafe,Yes,High,5,6,9,Visual,1.7,67
177047,28,Male,Biology,2.7,0.4,2.2,Yes,75.4,7.0,Poor,7,Master,High,6.1,No,3.9,3,6.5,No,3,5.5,Dorm,Yes,Low,10,7,8,Kinesthetic,10.0,93
150798,22,Male,Engineering,6.8,0.9,3.5,No,72.2,6.1,Good,5,PhD,Medium,10.0,No,3.32,3,1.8,No,1,12.3,Library,Yes,Low,8,3,10,Kinesthetic,3.1,89
156766,23,Female,Biology,3.3,2.7,2.3,No,40.1,8.1,Good,1,Some College,Medium,6.4,Yes,2.72,5,2.1,No,0,9.6,Dorm,No,High,9,5,10,Auditory,7.6,57
112302,20,Female,Psychology,3.8,2.1,3.1,No,94.5,7.0,Fair,4,PhD,High,7.8,Yes,4.0,2,5.4,No,4,9.4,Quiet Room,No,Medium,6,9,6,Visual,1.4,100
121177,16,Female,Arts,3.1,1.8,3.7,Yes,96.6,8.2,Poor,6,Master,High,4.6,No,3.47,8,8.1,No,1,10.1,Quiet Room,No,Medium,7,10,5,Visual,6.5,92
137552,27,Female,Business,2.9,4.3,2.8,Yes,40.6,8.2,Good,6,PhD,High,6.0,Yes,4.0,8,2.3,No,1,11.1,Quiet Room,No,Medium,6,2,10,Visual,1.1,97
155663,26,Male,Biology,2.8,0.4,2.1,No,66.4,7.3,Poor,5,Some College,Medium,7.8,Yes,3.31,7,1.8,No,3,5.6,Cafe,Yes,Medium,10,2,10,Kinesthetic,8.6,81
124671,17,Female,Business,2.7,4.8,1.9,Yes,58.8,7.8,Fair,6,PhD,Low,10.0,Yes,2.93,1,6.8,No,3,9.7,Quiet Room,Yes,High,6,2,10,Visual,2.3,82
162443,27,Male,Business,3.8,1.0,3.4,No,87.6,8.6,Poor,1,Bachelor,Medium,4.7,Yes,4.0,4,6.0,No,1,8.9,Quiet Room,Yes,High,10,6,9,Auditory,9.4,91
121919,16,Other,Engineering,0.2,4.9,0.1,No,61.8,6.1,Good,0,Bachelor,Medium,9.4,No,2.87,6,1.0,No,5,6.7,Library,No,Low,3,5,10,Kinesthetic,4.1,70
166005,18,Male,Computer Science,6.14606224442035,3.7,0.9,Yes,52.7,8.5,Good,1,Some College,High,5.2,Yes,3.84,3,4.6,No,2,10.8,Library,No,Low,9,8,7,Auditory,2.3,90
146019,19,Male,Arts,5.7,1.3,2.8,Yes,50.2,6.2,Good,1,High School,High,6.9,Yes,4.0,4,6.8,No,5,10.5,Quiet Room,No,High,10,1,10,Visual,6.3,100
128866,18,Male,Business,0.9,0.2,2.0,No,97.2,7.9,Fair,5,High School,Medium,3.6,Yes,3.95,1,8.7,No,3,3.9,Co-Learning Group,No,Medium,3,4,10,Auditory,4.7,98
157414,23,Other,Engineering,3.5,0.8,2.2,No,89.1,7.1,Good,4,Bachelor,Medium,7.3,Yes,3.54,2,4.8,No,1,7.2,Quiet Room,No,Low,2,6,9,Auditory,1.9,86
114029,17,Male,Arts,7.1,2.6,3.4,Yes,51.6,4.0,Good,4,PhD,Low,5.4,No,2.85,5,3.2,No,4,13.9,Dorm,Yes,Medium,2,1,10,Visual,8.9,68
177892,21,Male,Business,0.0,1.0,2.2,No,74.3,6.6,Good,7,Some College,Low,5.3,No,3.65,1,5.7,No,1,3.5,Quiet Room,Yes,High,5,3,10,Visual,2.2,93
115558,22,Other,Arts,4.9,1.4,2.9,Yes,52.8,7.9,Good,4,Master,Low,8.2,Yes,3.57,2,5.7,No,3,10.4,Cafe,Yes,Medium,9,3,10,Kinesthetic,5.7,81
124552,24,Female,Biology,4.1,3.5,2.5,No,57.2,6.6,Good,1,Bachelor,Medium,10.0,No,3.86,2,5.8,No,3,10.6,Dorm,Yes,Medium,2,8,7,Auditory,4.1,87
162092,21,Female,Psychology,3.9,2.5,2.8,Yes,60.0,7.0,Good,4,Master,Low,5.3,No,4.0,8,7.0,No,3,11.2,Library,Yes,Medium,7,10,5,Kinesthetic,2.7,100
161455,16,Other,Business,4.6,4.9,1.3,Yes,76.9,7.2,Fair,0,Some College,High,6.1,No,3.6,4,6.8,No,0,11.2,Quiet Room,Yes,High,5,5,10,Reading,6.3,89
155100,18,Male,Business,4.6,3.0,3.3,No,63.1,6.1,Fair,4,Bachelor,High,5.3,No,2.89,4,4.2,No,4,11.3,Library,No,High,9,3,10,Auditory,4.6,73
169513,26,Female,Computer Science,5.907228758145327,1.7,0.1,Yes,82.2,8.8,Fair,4,Bachelor,Low,8.1,Yes,4.0,5,4.0,No,5,8.7,Cafe,Yes,High,9,5,10,Visual,1.4,100
179301,17,Other,Business,2.8,3.1,2.2,Yes,58.5,8.6,Poor,2,Master,Low,7.7,Yes,4.0,8,4.1,No,5,9.6,Dorm,No,Medium,5,7,8,Kinesthetic,3.2,100
169856,21,Other,Computer Science,9.318674089015778,2.7,1.2,No,78.5,5.5,Good,0,Master,High,3.1,Yes,3.64,4,1.0,No,0,14.0,Co-Learning Group,Yes,High,1,6,9,Visual,6.5,86
171685,23,Other,Psychology,2.7,0.3,4.0,Yes,77.3,5.3,Good,5,High School,Low,8.6,No,3.81,2,3.9,No,0,7.9,Dorm,No,High,7,5,10,Kinesthetic,6.2,96
167917,18,Female,Psychology,4.7,2.7,0.9,Yes,57.6,9.1,Good,3,Bachelor,Medium,7.8,Yes,3.47,7,5.1,No,5,9.1,Cafe,Yes,High,3,2,10,Auditory,6.4,86
148702,20,Male,Engineering,4.2,0.7,1.5,No,56.9,6.6,Fair,1,High School,Medium,5.7,No,3.87,2,1.5,No,5,7.5,Dorm,No,Medium,2,8,7,Visual,7.3,100
139603,18,Male,Psychology,3.5,4.8,1.3,Yes,70.2,8.6,Good,0,PhD,High,8.6,Yes,4.0,1,5.4,No,3,10.7,Quiet Room,Yes,Low,3,8,7,Kinesthetic,6.9,100
107107,16,Other,Computer Science,5.130780129043215,2.1,3.2,Yes,90.7,6.1,Fair,4,Master,Medium,7.7,Yes,3.43,1,3.3,No,2,11.7,Cafe,No,Low,2,8,7,Kinesthetic,8.8,85
174890,28,Male,Biology,8.7,0.6,1.9,No,58.9,5.0,Good,5,Bachelor,Medium,4.7,Yes,4.0,3,5.5,No,4,12.0,Dorm,Yes,High,5,6,9,Auditory,8.5,100
137091,19,Female,Engineering,6.1,0.5,2.6,No,78.5,9.3,Good,3,High School,High,5.1,No,4.0,6,5.8,No,3,10.7,Cafe,No,Low,1,2,10,Kinesthetic,2.1,100
119236,25,Female,Biology,3.6,2.4,3.6,Yes,41.9,8.3,Fair,5,High School,Low,9.3,Yes,3.1,4,9.8,No,5,9.9,Cafe,Yes,Medium,6,4,10,Visual,2.1,84
121323,16,Female,Computer Science,8.819206437088805,2.4,2.6,No,96.5,5.9,Good,0,PhD,High,5.3,No,4.0,6,5.0,No,3,15.4,Cafe,No,Low,10,5,10,Reading,7.1,96
155182,25,Female,Biology,2.8,0.3,3.6,Yes,95.0,5.4,Good,3,High School,Medium,4.5,No,2.82,4,1.0,No,5,7.4,Co-Learning Group,Yes,Medium,5,1,10,Kinesthetic,6.0,79
142365,25,Male,Psychology,4.1,1.2,3.1,No,78.7,5.8,Fair,6,Some College,Low,8.3,No,4.0,5,6.7,No,1,10.0,Cafe,Yes,High,4,7,8,Auditory,6.5,99
158205,28,Female,Psychology,1.5,2.3,0.3,Yes,70.9,7.3,Good,5,Bachelor,Low,4.8,Yes,4.0,8,5.5,No,3,4.9,Co-Learning Group,Yes,Medium,5,9,6,Visual,5.0,99
175434,23,Male,Psychology,4.6,0.1,0.3,Yes,60.0,5.3,Good,0,PhD,High,5.4,No,4.0,1,3.5,No,4,5.6,Co-Learning Group,No,High,1,7,8,Kinesthetic,7.8,100
